#{"t_start": 1777134227.1996357, "env_id": "None"}
r,l,t
-13.0,647,2635.866573
-8.0,686,2636.607856
-4.0,920,2637.674095
-7.0,723,2638.038592
-12.0,583,2638.98183
-9.0,697,2639.258865
-7.0,785,2639.558773
-8.0,697,2640.414531
-4.0,800,2640.574575
-15.0,503,2640.953874
-5.0,828,2642.005527
-15.0,538,2642.493438
-12.0,553,2642.867912
-5.0,835,2649.514706
-12.0,557,2650.079503
-11.0,552,2650.582354
-7.0,810,2650.875075
-8.0,719,2651.305114
-12.0,592,2652.395618
-17.0,523,2652.933736
-6.0,781,2653.146427
-8.0,671,2653.288897
-14.0,519,2653.98604
-13.0,659,2655.184413
-6.0,846,2655.612677
-11.0,791,2656.4616
-17.0,511,2656.484003
-10.0,662,2656.720957
-10.0,677,2657.357131
-7.0,724,2658.006155
-7.0,771,2659.00883
-12.0,529,2659.066517
-7.0,759,2660.128299
-12.0,594,2660.587097
-11.0,664,2660.799726
-4.0,912,2668.493777
-14.0,575,2668.880449
-2.0,880,2669.161802
-7.0,786,2669.205782
-6.0,725,2669.812752
-9.0,653,2670.465296
-14.0,580,2670.6563
-7.0,643,2670.860696
-13.0,571,2672.897107
-15.0,522,2673.867804
-1.0,865,2674.143679
-14.0,540,2674.182382
-8.0,691,2674.330199
-5.0,802,2674.453722
-3.0,898,2674.762052
-11.0,741,2675.708499
-15.0,413,2677.438994
-7.0,715,2677.560341
-14.0,503,2677.613667
-12.0,638,2678.346801
-10.0,676,2678.564967
-4.0,899,2679.742739
-5.0,721,2680.40451
-2.0,978,2680.83181
-11.0,620,2681.66171
-10.0,692,2688.002699
-9.0,694,2688.138182
-10.0,734,2689.174771
-6.0,749,2689.489017
-12.0,557,2690.487501
-11.0,664,2690.766593
-12.0,784,2690.897713
-14.0,554,2691.303917
-8.0,733,2692.904546
-1.0,908,2693.911639
-5.0,852,2694.719501
-13.0,664,2694.82598
-11.0,609,2695.287065
-7.0,700,2695.354183
-1.0,963,2695.783934
-14.0,540,2696.457172
-2.0,888,2696.715769
-14.0,486,2698.021575
-7.0,779,2699.011275
-14.0,515,2699.800555
-5.0,778,2700.418654
-4.0,872,2700.429966
-9.0,769,2700.799246
-5.0,885,2701.07
-7.0,731,2707.361061
-5.0,784,2709.026249
-10.0,669,2709.284819
-14.0,543,2709.873082
-4.0,851,2711.286348
-7.0,825,2711.748313
-9.0,729,2711.758397
-7.0,891,2712.551049
-5.0,817,2712.752461
-8.0,745,2714.205852
2.0,859,2714.694762
-8.0,742,2714.776743
-13.0,643,2715.523176
-14.0,676,2716.205017
-5.0,800,2717.019882
-11.0,701,2717.167781
-14.0,674,2717.187879
-6.0,684,2718.695327
-11.0,632,2718.933889
-11.0,680,2719.171232
-15.0,505,2719.528989
-7.0,787,2726.647088
-10.0,679,2727.677559
-6.0,745,2728.447615
-3.0,987,2730.496995
-6.0,805,2731.241256
-7.0,924,2731.963505
-7.0,918,2732.523246
-16.0,582,2732.674071
3.0,898,2732.827881
2.0,810,2733.607373
-2.0,902,2736.179702
-5.0,773,2737.500973
-12.0,692,2737.534952
-11.0,593,2737.534971
-2.0,872,2737.605074
-3.0,866,2739.077595
-3.0,839,2739.71838
-4.0,1077,2740.565761
-10.0,606,2741.485725
-11.0,636,2741.665322
-13.0,639,2741.773699
-4.0,869,2741.910669
-3.0,874,2748.905126
-11.0,682,2749.212417
-12.0,566,2750.8175
-13.0,552,2751.007007
-1.0,979,2751.747229
-5.0,872,2751.90115
-4.0,785,2752.411388
5.0,863,2753.144261
-12.0,624,2753.236827
-6.0,709,2753.485562
-13.0,571,2754.524353
-10.0,672,2755.36263
-13.0,608,2755.695749
-18.0,416,2755.939323
-11.0,569,2756.840329
-7.0,805,2757.120377
-6.0,786,2757.516437
5.0,745,2758.310797
-16.0,488,2758.527951
7.0,833,2759.921658
-6.0,721,2760.611239
-13.0,554,2761.102308
1.0,935,2768.38918
-7.0,772,2768.879008
-12.0,563,2768.955239
-5.0,858,2769.259519
2.0,974,2772.187468
-6.0,765,2772.525912
-11.0,722,2773.711408
-10.0,641,2773.890661
-16.0,602,2774.050867
-13.0,607,2774.167948
-5.0,889,2774.514683
-8.0,734,2775.560153
-13.0,610,2777.760539
-11.0,682,2778.049603
-9.0,653,2779.755026
-11.0,740,2780.244416
-7.0,802,2780.61277
-6.0,695,2781.521534
-6.0,834,2781.672042
1.0,1022,2782.826095
-6.0,761,2784.29841
-13.0,568,2784.643649
-4.0,922,2794.660411
-13.0,616,2795.663019
-12.0,685,2796.116134
7.0,893,2796.645037
-5.0,896,2797.037164
-7.0,778,2798.244947
-13.0,659,2798.711371
5.0,954,2801.57755
-1.0,831,2802.826777
2.0,1019,2803.454701
-6.0,846,2803.926302
-4.0,965,2804.432749
6.0,1021,2805.813981
-7.0,884,2805.847426
4.0,875,2806.229147
-5.0,958,2809.785456
-11.0,714,2810.04089
-7.0,852,2810.142378
-7.0,839,2810.661581
-13.0,661,2821.507661
-2.0,877,2821.990572
-7.0,669,2821.990614
-5.0,897,2823.566024
-9.0,662,2825.506486
-13.0,716,2826.31621
-5.0,807,2827.005809
-11.0,623,2827.332766
-9.0,841,2828.72709
-4.0,957,2828.901865
-4.0,920,2829.88123
-11.0,560,2830.320298
-7.0,797,2830.414236
-5.0,829,2833.437299
-13.0,496,2834.140873
-6.0,853,2834.33238
-11.0,682,2834.767539
-11.0,726,2834.977185
-2.0,1018,2836.087943
-8.0,764,2836.982378
-4.0,873,2837.831808
-11.0,602,2838.618244
-14.0,544,2838.829117
-9.0,868,2852.168787
-4.0,913,2852.762595
-11.0,585,2852.817381
-9.0,684,2852.817414
-1.0,1093,2853.687098
-1.0,911,2853.870944
-12.0,667,2854.438768
-10.0,833,2855.378498
-12.0,679,2857.111108
-6.0,779,2858.217326
-10.0,730,2858.596421
-5.0,873,2858.868795
-6.0,826,2859.37148
-5.0,959,2859.445834
-7.0,835,2859.936049
-6.0,920,2861.421083
6.0,929,2863.209539
-7.0,761,2863.590116
-10.0,643,2863.65625
-4.0,871,2869.647242
-5.0,783,2869.715949
-8.0,781,2870.748839
-7.0,883,2870.871305
-3.0,845,2872.654388
-11.0,560,2872.96946
-6.0,731,2873.707896
-10.0,741,2874.217149
-11.0,653,2875.028427
-14.0,646,2875.107005
-3.0,978,2876.067466
-2.0,1061,2876.683146
-10.0,658,2876.984236
-8.0,737,2877.812365
-12.0,686,2878.219567
-14.0,600,2879.04268
-6.0,833,2880.494536
-14.0,622,2880.755542
-2.0,1025,2880.948131
-11.0,635,2881.147913
9.0,825,2881.483355
-10.0,663,2882.168439
-18.0,483,2889.382099
-8.0,724,2889.5092
-16.0,501,2890.486064
-2.0,999,2890.499186
-11.0,661,2891.014256
-5.0,835,2891.966898
-10.0,849,2892.445699
-11.0,700,2892.489336
-16.0,506,2893.816015
-9.0,665,2893.894894
-12.0,605,2894.474409
-3.0,956,2895.684641
-7.0,774,2896.112959
-14.0,570,2896.211151
-15.0,669,2896.386287
-7.0,843,2898.046463
-12.0,653,2898.20761
-12.0,762,2898.857017
-7.0,698,2899.097226
-9.0,562,2900.083206
-8.0,659,2900.464253
-4.0,821,2901.112671
-5.0,815,2901.58913
-13.0,589,2901.938911
-5.0,755,2908.929624
-14.0,698,2909.206937
-9.0,762,2910.845578
-2.0,916,2910.870687
-15.0,488,2910.896698
-6.0,868,2911.920462
-11.0,585,2912.772624
-1.0,857,2912.96825
3.0,957,2913.156843
-15.0,504,2914.188413
-10.0,660,2915.22758
-3.0,925,2915.285434
-7.0,815,2916.204558
-11.0,754,2916.877862
-7.0,793,2918.367769
-15.0,498,2918.563691
-2.0,863,2918.652563
-16.0,522,2918.677883
-11.0,703,2918.829663
-2.0,949,2919.045159
-5.0,898,2928.30147
-5.0,806,2928.375821
-9.0,625,2928.957805
-12.0,720,2929.471957
-8.0,682,2929.687276
-4.0,793,2929.771523
-9.0,851,2930.428862
1.0,962,2931.315751
-16.0,524,2933.114324
-9.0,770,2933.350484
-11.0,604,2933.440404
-4.0,838,2933.867488
-6.0,784,2934.912269
4.0,958,2935.250509
-9.0,733,2936.127388
-5.0,880,2936.206223
-14.0,568,2937.173805
-8.0,659,2938.200002
-7.0,832,2938.82062
2.0,1009,2939.74662
-2.0,918,2947.104267
-12.0,606,2947.317966
-11.0,820,2947.686168
-8.0,830,2947.827784
-1.0,1014,2948.087681
-12.0,640,2948.576643
-12.0,599,2949.858393
4.0,848,2950.561838
-14.0,580,2950.925448
-11.0,748,2952.231107
-8.0,734,2952.506444
-12.0,740,2952.943824
-17.0,507,2953.194156
-4.0,836,2953.322844
-7.0,759,2953.568904
-8.0,681,2955.041547
-10.0,684,2955.424498
-14.0,554,2956.153206
-9.0,653,2957.234901
-5.0,917,2958.264006
8.0,829,2958.64314
-9.0,799,2958.817087
-8.0,885,2959.139093
-13.0,626,2959.165772
-9.0,819,2967.764187
-5.0,944,2967.863108
-14.0,555,2968.158795
-15.0,597,2968.814251
-4.0,883,2969.289471
-10.0,674,2969.813409
-16.0,484,2970.959595
-5.0,860,2971.059949
1.0,914,2971.077333
-13.0,721,2972.908465
-11.0,641,2973.038728
-12.0,560,2973.511047
-9.0,691,2973.855693
3.0,910,2973.888072
-12.0,677,2975.538248
-9.0,698,2975.58808
-3.0,835,2976.598577
-7.0,629,2977.209424
-9.0,657,2978.200566
-9.0,765,2978.933906
-14.0,603,2979.561483
3.0,931,2979.670477
-15.0,641,2979.783673
1.0,1052,2979.888506
-13.0,609,2987.4209
-7.0,766,2987.84653
-16.0,498,2988.405925
-12.0,683,2988.891994
-16.0,513,2989.245993
-14.0,545,2989.365821
-12.0,556,2989.745023
-13.0,519,2990.836549
-8.0,786,2991.146568
-14.0,523,2991.851382
-5.0,828,2993.281178
-12.0,597,2993.646661
-5.0,738,2993.745281
-9.0,736,2994.194544
-6.0,793,2994.460688
-6.0,712,2995.817317
-2.0,964,2997.150616
-15.0,541,2997.28881
-8.0,835,2997.333038
-15.0,711,2997.952324
-6.0,750,2998.578098
-15.0,551,2999.430143
4.0,888,3005.604048
2.0,1028,3006.780976
-8.0,706,3007.540935
-7.0,756,3007.702107
-8.0,776,3007.969471
-6.0,768,3009.185561
-13.0,673,3009.424736
-6.0,921,3009.579836
-16.0,514,3010.905367
-5.0,852,3011.224245
-11.0,541,3011.65642
-5.0,894,3013.125401
-7.0,789,3013.43827
-11.0,662,3014.796266
-7.0,734,3014.913018
-3.0,913,3016.755571
-9.0,658,3016.879167
-6.0,785,3017.617828
-8.0,838,3018.847448
-14.0,522,3019.288682
-3.0,794,3019.951949
-5.0,859,3020.820221
-6.0,881,3032.317139
-7.0,753,3033.187291
-15.0,474,3033.212739
-3.0,855,3033.959263
-9.0,652,3034.305947
-9.0,616,3035.095663
-3.0,972,3035.823818
-10.0,613,3035.950156
-12.0,607,3037.558457
-9.0,700,3039.965587
-7.0,792,3040.000681
5.0,844,3040.466249
-14.0,583,3040.952254
-9.0,848,3041.604886
8.0,776,3041.782095
-10.0,650,3043.152393
-4.0,890,3043.484275
-15.0,486,3045.764735
-7.0,730,3046.273459
-17.0,444,3046.954769
-9.0,761,3047.013602
-6.0,768,3047.55534
-5.0,894,3047.674443
-6.0,687,3047.692517
-6.0,829,3058.16444
-5.0,825,3059.881024
-13.0,681,3060.376338
-8.0,715,3060.607424
-5.0,889,3060.68999
-6.0,831,3060.866649
1.0,906,3061.319712
3.0,1005,3062.420787
-11.0,587,3063.720734
4.0,937,3064.28428
-10.0,683,3065.069686
-4.0,781,3065.483329
-7.0,884,3066.460707
-2.0,1049,3067.714854
-1.0,1005,3067.882263
-2.0,963,3068.705226
9.0,769,3068.753212
-7.0,705,3068.898406
-9.0,680,3069.527504
-11.0,636,3069.656588
-12.0,642,3077.543703
-12.0,584,3078.03428
1.0,985,3078.374505
-2.0,905,3079.105388
-7.0,783,3079.478816
-10.0,694,3079.531018
1.0,929,3080.257749
-5.0,853,3080.696735
-15.0,567,3082.096272
-7.0,776,3082.652576
-13.0,591,3083.366327
-13.0,516,3083.649713
-2.0,867,3083.732162
-7.0,756,3084.498701
4.0,826,3084.544964
-3.0,964,3087.030098
-5.0,799,3087.883728
-4.0,914,3088.095307
-9.0,680,3088.191625
-10.0,771,3088.431299
-8.0,725,3094.725312
-7.0,760,3094.917508
5.0,904,3095.020971
-10.0,603,3097.557256
-10.0,698,3097.882539
-15.0,681,3097.987515
5.0,905,3098.386197
-14.0,720,3098.571632
-15.0,667,3099.37555
-8.0,771,3099.779741
-1.0,946,3101.109546
-10.0,662,3101.908062
-10.0,655,3102.185633
-7.0,807,3103.673706
-6.0,912,3103.967045
-4.0,834,3104.046583
-5.0,781,3104.509109
11.0,770,3104.830534
-14.0,712,3105.791283
-6.0,724,3106.664905
-9.0,742,3107.064237
-10.0,641,3107.899564
-10.0,762,3114.414961
-9.0,710,3114.612427
-7.0,820,3114.899054
-15.0,666,3115.718263
-13.0,517,3116.111704
-9.0,679,3116.988191
-2.0,984,3117.205191
-10.0,748,3119.179644
-12.0,622,3121.050884
-7.0,770,3121.370698
-2.0,913,3122.009171
-1.0,911,3122.248613
-8.0,814,3123.101714
-10.0,731,3123.483435
5.0,828,3124.101403
-17.0,512,3125.774994
-6.0,814,3126.175685
-10.0,809,3128.014171
-14.0,532,3128.043013
-4.0,864,3129.185609
-4.0,902,3129.61173
-6.0,847,3129.899503
-5.0,854,3136.315079
-13.0,580,3137.524377
-8.0,852,3137.581598
-6.0,868,3137.990395
-4.0,866,3139.369757
-7.0,773,3140.261623
-10.0,762,3140.480528
-15.0,546,3141.078243
-13.0,613,3141.570923
-2.0,1067,3141.758636
-7.0,854,3141.886867
-11.0,671,3142.363334
-3.0,826,3144.733017
-7.0,828,3145.642884
-6.0,806,3145.723251
-9.0,743,3145.919223
-10.0,696,3146.105426
-9.0,802,3146.976478
-7.0,834,3147.308202
-5.0,830,3147.755789
-11.0,585,3148.542107
-12.0,732,3156.240213
-13.0,546,3156.873909
-6.0,869,3156.873944
-4.0,867,3156.940452
-10.0,830,3157.079023
-2.0,836,3157.990786
-6.0,808,3158.144929
-16.0,504,3160.358967
-13.0,595,3160.760629
-12.0,670,3161.310299
-1.0,1104,3161.325128
-6.0,780,3161.357203
-2.0,909,3162.824866
-7.0,755,3162.935163
-1.0,934,3164.247213
-14.0,599,3164.684365
-14.0,695,3164.915017
-15.0,447,3165.844124
-6.0,815,3166.652524
-10.0,666,3167.182103
2.0,914,3167.337118
-1.0,1049,3175.02325
-7.0,799,3177.07596
-2.0,934,3177.298142
-12.0,662,3177.919294
-5.0,834,3178.247275
-1.0,1024,3178.329629
-11.0,653,3178.553856
-9.0,657,3179.43458
-5.0,864,3179.783947
-7.0,743,3182.154677
-10.0,788,3183.067363
1.0,931,3183.172279
-7.0,747,3183.43066
-9.0,825,3183.72753
-5.0,879,3184.005126
-10.0,717,3184.128294
-4.0,862,3185.421817
-15.0,475,3186.54096
-10.0,733,3186.960202
-13.0,630,3187.847115
-6.0,791,3188.255102
-12.0,760,3194.449171
-8.0,746,3194.48161
-9.0,893,3194.505733
-11.0,657,3195.20043
-10.0,614,3196.037226
-17.0,431,3197.296668
-9.0,768,3197.464632
-9.0,653,3197.606703
-17.0,496,3197.75622
-14.0,637,3197.918428
-10.0,691,3198.987042
-7.0,786,3201.175208
-1.0,961,3201.47627
-9.0,619,3201.793545
-7.0,693,3201.998081
-3.0,831,3203.030776
1.0,970,3203.646055
-17.0,441,3204.364331
-1.0,1002,3204.463211
-14.0,518,3204.581093
-1.0,862,3204.631729
-12.0,603,3205.954798
-9.0,692,3206.339081
-9.0,713,3213.188492
-14.0,575,3213.859777
-8.0,770,3214.174297
2.0,851,3215.627195
2.0,911,3215.915492
1.0,938,3216.007469
-7.0,693,3216.365958
-10.0,764,3216.457217
-14.0,522,3217.304009
-9.0,632,3217.354602
-20.0,342,3218.696904
-5.0,783,3219.329248
-14.0,466,3220.360973
-6.0,754,3220.592734
-8.0,728,3221.143766
-1.0,964,3222.337797
-2.0,1035,3222.716743
-6.0,830,3222.79853
-11.0,628,3222.824438
-14.0,537,3224.117862
-6.0,759,3224.312913
1.0,955,3232.108055
-10.0,709,3232.848687
-15.0,518,3232.995846
1.0,1015,3233.285255
-7.0,767,3233.315346
-7.0,774,3233.387864
-15.0,578,3233.595238
2.0,954,3234.101858
-10.0,594,3237.212231
-5.0,802,3237.38189
-7.0,762,3237.862785
-3.0,842,3238.527818
-6.0,807,3238.592025
-7.0,894,3239.257126
7.0,805,3239.378036
5.0,901,3239.51599
-9.0,713,3241.907603
-8.0,716,3242.564805
6.0,830,3242.839265
-13.0,542,3242.943435
-3.0,869,3244.24222
-3.0,843,3244.795792
-2.0,1007,3250.684274
-4.0,982,3251.42748
-16.0,512,3251.671395
-10.0,675,3251.813296
-12.0,819,3253.774098
-2.0,952,3254.282232
-7.0,853,3255.291483
-10.0,730,3255.452146
-5.0,820,3255.633504
-11.0,630,3255.929078
-8.0,731,3256.4525
-5.0,863,3257.074532
-13.0,631,3257.90638
-12.0,522,3259.041534
-7.0,719,3259.988358
-3.0,895,3260.12404
7.0,804,3260.707672
-12.0,575,3260.828566
-5.0,865,3261.580819
-7.0,794,3261.643978
-13.0,541,3262.583604
-17.0,408,3262.673503
2.0,960,3269.643525
-6.0,755,3271.224564
-15.0,497,3271.382266
-6.0,899,3271.479022
-3.0,883,3271.958757
-7.0,763,3272.049636
-4.0,799,3272.346657
-5.0,894,3273.905338
-5.0,820,3275.010304
-10.0,533,3275.526293
-4.0,771,3276.435464
-7.0,817,3276.589039
-4.0,807,3276.769726
-11.0,695,3276.90188
-6.0,840,3277.474329
4.0,905,3280.256969
-10.0,607,3281.448187
-5.0,839,3281.831264
-4.0,931,3281.947968
-10.0,756,3282.314731
3.0,828,3283.131844
-9.0,722,3283.372836
-8.0,836,3283.610792
-9.0,676,3294.83493
-13.0,554,3294.950548
-13.0,598,3295.52546
-5.0,716,3296.380912
10.0,724,3297.516417
-5.0,769,3297.638335
4.0,916,3297.984233
-9.0,859,3298.593248
-6.0,791,3300.151804
-6.0,732,3300.34497
-3.0,857,3300.482058
-5.0,821,3301.798788
-7.0,734,3302.354463
-9.0,758,3302.632414
-3.0,834,3303.465883
-8.0,833,3304.063143
-10.0,648,3304.417775
-9.0,705,3304.981059
-9.0,684,3306.279541
-9.0,682,3312.292415
-3.0,970,3312.317339
-8.0,800,3313.335685
-15.0,546,3313.457566
-10.0,729,3313.715506
-12.0,589,3315.590203
4.0,941,3315.687073
-16.0,593,3316.185685
-16.0,456,3316.323361
-4.0,901,3316.348999
-6.0,794,3317.489524
-12.0,682,3317.923496
-8.0,755,3318.65543
-10.0,693,3320.136067
-10.0,698,3320.268703
-9.0,679,3320.64442
-9.0,852,3321.918401
-10.0,615,3321.948129
-11.0,718,3322.195733
-2.0,898,3322.215906
-5.0,899,3324.529941
-10.0,700,3324.840831
-9.0,759,3325.104222
-10.0,592,3331.222178
-12.0,591,3331.245157
2.0,987,3332.523969
-7.0,762,3332.608492
1.0,919,3333.646963
-12.0,751,3335.187754
-10.0,612,3335.231925
-6.0,813,3335.854941
2.0,937,3336.099259
-7.0,780,3336.351634
-6.0,859,3338.145398
4.0,1003,3339.160739
-15.0,502,3339.626496
-7.0,918,3339.649421
-10.0,731,3339.969781
-9.0,747,3340.11686
-9.0,718,3340.556138
-5.0,794,3341.299531
-9.0,779,3343.231196
-6.0,722,3343.877557
-9.0,735,3344.424451
-8.0,727,3350.13853
-7.0,706,3350.584573
3.0,981,3351.476287
9.0,921,3351.553151
-5.0,912,3352.66525
-13.0,657,3352.947248
-14.0,528,3354.022708
-10.0,722,3354.559344
-3.0,852,3354.862415
-13.0,544,3355.026462
-15.0,513,3356.008871
1.0,952,3356.357621
-8.0,809,3356.836082
-5.0,879,3358.672236
-8.0,774,3359.070832
-9.0,642,3359.215692
-11.0,631,3360.124571
-5.0,860,3360.173021
-14.0,583,3360.633206
3.0,963,3361.153635
-3.0,970,3362.671725
-14.0,566,3362.765696
-9.0,663,3363.006182
-10.0,688,3369.129211
-12.0,592,3370.433747
-6.0,786,3370.726758
-9.0,769,3371.074807
-6.0,858,3371.160489
-15.0,552,3371.713252
-15.0,549,3371.791126
-10.0,673,3373.521689
-5.0,851,3373.986196
-14.0,662,3375.465147
-8.0,784,3375.549688
-10.0,752,3375.637894
-12.0,664,3376.044708
-2.0,934,3377.176596
4.0,963,3378.070841
-8.0,764,3378.512633
-12.0,582,3379.436936
-8.0,773,3380.594261
-1.0,1052,3380.852273
-1.0,931,3381.552564
-14.0,638,3387.664456
9.0,796,3387.807879
3.0,986,3387.923605
-15.0,509,3389.355268
-3.0,1052,3390.797261
-4.0,917,3390.847178
-10.0,697,3391.523578
4.0,913,3392.235346
-2.0,871,3393.465379
3.0,953,3393.864839
-1.0,1048,3394.728109
-1.0,949,3395.523922
-9.0,722,3395.549294
-16.0,545,3395.788798
-6.0,779,3396.605049
-3.0,946,3396.976165
-15.0,559,3397.133367
-10.0,685,3398.348566
-14.0,636,3399.685583
-10.0,703,3400.143867
-8.0,753,3400.703772
2.0,976,3406.593498
-11.0,737,3406.907061
-10.0,698,3407.171242
-7.0,830,3407.88382
-10.0,720,3408.538759
-9.0,773,3410.222768
-2.0,869,3411.303056
-9.0,741,3411.435741
2.0,942,3412.344475
3.0,841,3412.400723
-7.0,868,3412.843091
3.0,916,3413.860882
1.0,945,3414.704254
-14.0,649,3415.67321
-10.0,567,3416.045925
-4.0,911,3416.17711
5.0,941,3417.450269
-8.0,839,3417.875295
-5.0,924,3418.86658
-7.0,815,3419.18031
-11.0,608,3419.645482
-2.0,942,3426.317961
-7.0,754,3426.562144
-10.0,671,3427.294918
-15.0,464,3427.364827
-1.0,944,3427.681831
-4.0,836,3428.800126
-15.0,533,3430.036613
-10.0,663,3430.642607
1.0,969,3430.970758
5.0,908,3431.040788
-5.0,747,3432.171508
-6.0,776,3432.73755
-3.0,899,3433.228168
-16.0,499,3434.286313
-4.0,966,3435.090165
-5.0,784,3435.149315
-15.0,480,3435.301959
-7.0,748,3435.852313
-6.0,824,3436.025978
-12.0,591,3436.601099
-12.0,658,3445.018151
-5.0,953,3445.018192
-5.0,924,3445.892757
-13.0,601,3446.089242
-5.0,732,3446.204245
6.0,895,3446.516607
-2.0,871,3446.569911
-5.0,900,3447.464884
-9.0,760,3449.97111
-10.0,645,3450.293896
3.0,896,3450.859448
-6.0,774,3451.553728
7.0,889,3451.686497
-5.0,817,3451.885873
-1.0,978,3452.575666
5.0,851,3453.0129
7.0,822,3455.428027
-3.0,836,3455.8399
-14.0,475,3456.207273
-7.0,867,3456.61711
-6.0,795,3457.173617
-7.0,883,3457.555066
-3.0,916,3463.443987
-3.0,938,3464.608464
-11.0,573,3464.989804
-12.0,584,3465.474457
-12.0,661,3466.343863
-15.0,525,3466.881814
-6.0,806,3467.69197
-4.0,813,3468.290881
-6.0,798,3468.576707
-10.0,739,3469.80983
-10.0,725,3470.203847
-5.0,911,3470.55881
-15.0,579,3470.661173
-8.0,664,3470.687741
-18.0,403,3471.219391
-6.0,729,3472.459204
-6.0,816,3473.624098
-13.0,582,3474.011973
-14.0,627,3474.752045
-4.0,780,3474.914386
-12.0,746,3476.077406
-18.0,584,3476.272977
-4.0,858,3476.29006
-3.0,1005,3485.309835
-12.0,586,3486.249981
-13.0,618,3487.501889
-10.0,652,3488.00708
3.0,922,3488.638513
-12.0,660,3489.870394
-10.0,682,3490.08263
-10.0,758,3490.477586
-13.0,492,3490.50771
-3.0,841,3492.565466
-11.0,624,3492.902816
-9.0,693,3494.000472
-8.0,694,3496.434635
4.0,931,3496.657967
-6.0,822,3496.95555
-15.0,497,3497.179931
3.0,867,3497.560203
-5.0,848,3497.815714
-11.0,731,3498.86726
-17.0,445,3500.27862
-9.0,743,3500.38744
-16.0,609,3501.901077
-11.0,691,3509.618436
-9.0,648,3509.631696
-7.0,733,3510.613985
-17.0,447,3510.63931
-10.0,706,3511.450337
-14.0,535,3511.511164
-3.0,954,3511.697369
-14.0,591,3513.514383
-16.0,441,3514.428784
-12.0,567,3514.537037
-15.0,526,3515.992243
-5.0,802,3516.556787
-13.0,580,3516.701216
-11.0,671,3517.312385
-9.0,794,3517.514922
-17.0,511,3518.96616
-7.0,703,3519.606819
-16.0,379,3519.857888
-14.0,576,3520.994758
-8.0,784,3521.237514
-8.0,666,3523.075595
-9.0,638,3524.483416
-14.0,572,3524.797911
-11.0,609,3524.880586
-2.0,965,3525.067959
-5.0,906,3525.365019
-11.0,658,3526.69251
-4.0,823,3534.404526
-9.0,667,3534.788456
-17.0,483,3534.894065
-13.0,591,3535.793741
-8.0,717,3536.187167
-12.0,687,3536.645265
-9.0,767,3536.816965
-6.0,726,3537.906697
-18.0,512,3538.246978
-13.0,614,3538.442898
-15.0,550,3539.403948
-8.0,737,3539.631694
-16.0,554,3540.283489
-5.0,816,3541.533604
-10.0,775,3541.885466
-11.0,665,3542.267888
-7.0,809,3543.537513
-16.0,547,3543.856818
-11.0,746,3544.287091
-8.0,714,3544.307796
-15.0,470,3545.348167
-2.0,1061,3545.39185
-12.0,678,3545.976781
-11.0,737,3552.930946
-7.0,729,3554.842466
-6.0,831,3555.197916
-12.0,646,3555.827094
-7.0,753,3556.487594
-1.0,921,3556.548264
-14.0,578,3556.720444
-10.0,712,3556.861811
-5.0,973,3556.888096
-12.0,556,3558.498734
-9.0,740,3560.044083
-12.0,565,3560.413118
-14.0,639,3560.676568
-7.0,730,3561.323107
-3.0,899,3561.718935
-6.0,832,3562.308888
-7.0,874,3562.605608
1.0,988,3564.950277
-10.0,659,3564.989614
-9.0,900,3566.116436
-13.0,517,3566.177041
-5.0,870,3566.358154
-12.0,585,3566.391066
-4.0,798,3573.055064
-7.0,827,3573.634213
-14.0,520,3574.887102
-13.0,634,3576.561007
-10.0,688,3576.957408
-12.0,668,3576.984419
-9.0,718,3577.293191
-2.0,895,3577.306953
-10.0,721,3577.75548
-14.0,578,3578.659397
4.0,868,3579.292446
-10.0,639,3580.741367
-14.0,584,3580.778139
-13.0,649,3581.22575
-12.0,623,3581.372862
-8.0,648,3581.533934
-10.0,648,3581.991615
-12.0,625,3583.36848
-7.0,821,3584.020887
-17.0,483,3584.383365
-3.0,864,3592.489854
-7.0,763,3592.580509
-8.0,791,3592.614462
-4.0,975,3593.194002
10.0,867,3593.725039
-7.0,748,3594.339363
-13.0,595,3594.35253
-9.0,723,3594.833785
-12.0,612,3596.504713
-16.0,537,3596.712133
-16.0,494,3596.963729
-16.0,458,3597.349591
-7.0,815,3597.927327
-16.0,599,3598.271765
-6.0,894,3598.479149
-6.0,822,3600.203114
-10.0,696,3601.056671
-9.0,715,3601.388586
-7.0,745,3602.216094
-6.0,927,3603.017286
-10.0,798,3603.677305
-5.0,856,3603.859829
-3.0,1011,3604.528484
-12.0,787,3605.342286
-10.0,625,3612.371809
-1.0,847,3612.66996
-6.0,856,3613.056543
-13.0,515,3613.126982
-14.0,626,3613.197037
-6.0,777,3615.009814
-8.0,744,3615.470863
-14.0,452,3616.076297
-14.0,567,3616.08966
-7.0,818,3616.7766
-10.0,616,3617.22206
-8.0,723,3617.788821
-15.0,578,3618.790287
-2.0,946,3618.861901
-11.0,721,3620.18541
-11.0,640,3620.265326
-12.0,695,3621.312379
-4.0,825,3621.478257
-5.0,778,3622.296979
-7.0,810,3623.068761
-13.0,736,3623.659966
-12.0,615,3624.197967
-14.0,606,3624.223983
-4.0,838,3624.273999
-10.0,619,3631.598236
-10.0,586,3632.207977
-7.0,741,3632.23756
-8.0,749,3634.038726
-5.0,733,3634.52125
-9.0,693,3634.819516
-16.0,481,3635.343602
-6.0,795,3635.474866
-16.0,571,3635.964506
-7.0,868,3636.021088
-8.0,770,3636.633298
